Id,Title,Price,User_id,ProfileName,review/score,review/text,review/time,Description,Authors,Publisher,PublishedDate,Categories,RatingsCount,AverageRating,review_length,CategoriesList
215,Deep Learning with Python,27.52,207,User 225,2,great insightful clear dense clear dense practical clear great clear great practical comprehensive great challenging comprehensive,2020-10-13 22:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,16,['architecture']
243,Deep Learning with Python,25.47,49,User 42,4,insightful challenging challenging challenging great dense practical insightful great dense practical clear dense clear great clear challenging comprehensive comprehensive insightful great practical clear clear great comprehensive,2020-01-07 23:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,26,['architecture']
253,Deep Learning with Python,66.95,368,User 364,2,dense challenging dense clear challenging insightful great clear clear challenging comprehensive great clear insightful insightful challenging insightful dense insightful comprehensive,2020-05-05 22:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,20,['architecture']
254,Deep Learning with Python,69.98,166,User 280,5,insightful challenging dense comprehensive challenging challenging dense clear comprehensive practical comprehensive dense great practical practical comprehensive clear dense challenging clear practical challenging comprehensive practical practical insightful challenging dense great practical,2020-01-08 23:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,30,['architecture']
258,Deep Learning with Python,41.64,314,User 244,5,practical dense dense dense practical practical comprehensive great great dense insightful dense clear challenging challenging challenging,2020-08-18 22:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,16,['architecture']
262,Deep Learning with Python,55.16,106,User 108,5,insightful clear insightful challenging clear dense practical clear dense practical practical,2020-01-12 23:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,11,['architecture']
265,Deep Learning with Python,33.05,378,User 331,3,comprehensive comprehensive great dense clear great practical dense practical challenging practical practical challenging clear challenging dense great great practical great,2019-12-31 23:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,20,['architecture']
272,Deep Learning with Python,49.33,470,User 178,5,practical clear practical insightful dense dense great insightful challenging comprehensive challenging clear great challenging clear great practical comprehensive clear dense challenging,2020-06-21 22:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,21,['architecture']
283,Deep Learning with Python,36.63,310,User 136,5,insightful dense challenging insightful clear clear challenging dense dense dense challenging practical practical insightful dense comprehensive insightful great,2020-08-20 22:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,18,['architecture']
291,Deep Learning with Python,32.49,297,User 77,2,great comprehensive great dense practical practical comprehensive insightful dense practical challenging dense great insightful insightful clear practical practical clear challenging comprehensive challenging comprehensive dense comprehensive dense,2020-05-07 22:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,26,['architecture']
298,Deep Learning with Python,36.27,412,User 406,2,dense comprehensive great great practical great comprehensive comprehensive insightful challenging challenging great challenging comprehensive great great challenging dense clear,2020-01-17 23:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,19,['architecture']
299,Deep Learning with Python,45.44,116,User 149,3,comprehensive comprehensive insightful insightful great clear great comprehensive comprehensive great comprehensive dense practical dense clear comprehensive challenging challenging insightful insightful challenging challenging practical,2020-01-10 23:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,23,['architecture']
305,Deep Learning with Python,19.46,16,User 417,4,comprehensive practical practical clear comprehensive dense dense comprehensive challenging insightful practical clear comprehensive practical challenging clear clear comprehensive practical clear dense,2020-09-24 22:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,21,['architecture']
313,Deep Learning with Python,61.18,87,User 37,1,dense clear practical great great insightful great challenging great challenging clear dense comprehensive,2020-03-24 23:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,13,['architecture']
329,Deep Learning with Python,52.16,102,User 307,1,clear great insightful insightful challenging challenging comprehensive practical challenging challenging comprehensive dense comprehensive,2020-04-14 22:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,13,['architecture']
336,Deep Learning with Python,66.16,220,User 421,2,great great challenging insightful challenging challenging clear clear insightful comprehensive comprehensive challenging comprehensive practical practical insightful insightful challenging challenging great practical challenging practical dense practical practical challenging comprehensive dense clear,2020-07-23 22:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,30,['architecture']
340,Deep Learning with Python,26.32,170,User 291,3,dense dense insightful insightful challenging comprehensive insightful clear great challenging comprehensive comprehensive clear comprehensive comprehensive clear dense practical great practical clear great dense challenging,2020-09-27 22:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,24,['architecture']
341,Deep Learning with Python,12.91,56,User 226,2,comprehensive great insightful insightful insightful comprehensive comprehensive challenging comprehensive comprehensive,2020-02-06 23:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,10,['architecture']
347,Deep Learning with Python,35.2,398,User 416,1,comprehensive clear great dense clear practical insightful practical insightful insightful insightful comprehensive great,2020-10-27 23:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,13,['architecture']
365,Deep Learning with Python,27.02,273,User 377,3,great challenging practical clear practical comprehensive clear comprehensive,2020-01-06 23:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,8,['architecture']
372,Deep Learning with Python,50.4,442,User 234,5,dense challenging comprehensive practical great clear insightful challenging dense challenging insightful insightful comprehensive insightful insightful dense comprehensive insightful comprehensive,2020-01-05 23:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,19,['architecture']
399,Deep Learning with Python,56.58,357,User 74,4,great insightful great dense practical comprehensive great comprehensive challenging practical clear challenging dense practical challenging practical insightful challenging clear insightful comprehensive practical insightful great clear dense,2020-12-16 23:00:00,Insightful discussion about Deep Learning with Python.,Francois Chollet,Addison-Wesley,2014-05-05,architecture,3506,3.06,26,['architecture']
